# enforce: 7925 rows -- regenerate with `make baseline`
main:33970	tract of country on the Strymon	->	tract of country
main:33973	another name for the isle of Samos	->	another name for the isle
main:33982	celebrated temple of Athene on the Acropolis of Athens	->	celebrated temple of Athene
main:3400	of or pertaining to a money-box or ready money	->	money-box or ready money
main:34003	participation of a verb as a noun	->	participation
main:34008	dividing into small parts or pieces	->	dividing into small parts
main:34020	of or belonging to bearing or birth	->	belonging to bearing or birth
main:34047	of or belonging to the Passover or to Easter	->	Passover or to Easter
main:34067	of or fit for a sparrow	->	of or fit
main:34068	name of a very fleet horse	->	name
main:34090	having the shape of a little ball	->	having the shape
main:34091	little loaf or roll of bread	->	little loaf or roll
main:34094	act of preparing vineyard soil by digging and trenching it	->	act of preparing vineyard soil
main:34095	one who digs and trenches the ground of a vineyard	->	one who digs
main:34097	act of digging and trenching the ground of a vineyard	->	act of digging
main:34098	to dig and trench the ground for vines	->	to dig
main:34099	two‑pronged dibble for preparing ground and setting plants	->	two‑pronged dibble for preparing ground
main:34102	kind of priests who carried about the images of their deities in a little shrine for the purpose of collecting alms	->	kind of priests who carried
main:34103	little chapel in a temple where the image of a god was preserved and his servants abode	->	little chapel
main:34107	of or belonging to a herdsman or shepherd	->	herdsman or shepherd
main:34118	seaport town of lycia with an oracle of apollo	->	seaport town of lycia
main:3412	one that calls or fetches another	->	one that calls
main:34128	of or belonging to a dish or plate	->	dish or plate
main:34138	of or belonging to a father	->	belonging to a father
main:34156	of or belonging to a dish or pan	->	dish or pan
main:34160	Greek island in the Aegean Sea	->	Greek island
main:34169	father or chief of a tribe	->	father or chief
main:34170	of or belonging to a patriarch	->	belonging to a patriarch
main:34172	rank or dignity of the patricians	->	rank or dignity
main:34178	of or belonging to a father	->	belonging to a father
main:34186	of or belonging to one's native land	->	belonging to one's native land
main:34190	of or belonging to a father	->	belonging to a father
main:34191	of one's native country or home	->	of one's native country
main:34195	of or belonging to protection or patronage	->	belonging to protection or patronage
main:34204	of or belonging to a patron	->	belonging to a patron
main:34266	goddess who guarded children against sudden terrors	->	goddess who guarded children
main:34267	to be struck with fear or terror	->	to be struck with fear
main:34284	of or belonging to a peacock	->	belonging to a peacock
main:34285	of or belonging to a peacock	->	belonging to a peacock
main:34305	farmer of the public pastures and herds	->	farmer of the public pastures
main:34318	with a large or high breast	->	with a large
main:34335	of or relating to private property	->	relating to private property
main:34336	of or relating to private property	->	relating to private property
main:34338	to give one something for one's self	->	to give one something
main:34356	of or belonging to the foot	->	belonging to the foot
main:34357	stake or prop for trees and vines	->	stake or prop for trees
main:34358	of the size of a foot	->	size of a foot
main:34360	of or belonging to the foot	->	belonging to the foot
main:34382	one who pressed the scabellum with his foot	->	one who pressed the scabellum
main:34409	town of remote antiquity in Latium	->	town of remote antiquity
main:34418	of or belonging to the pegma or theatrical machine	->	pegma or theatrical machine
main:34428	of or belonging to the sea	->	belonging to the sea
main:34430	famous heretic of the fifth century	->	famous heretic
main:34433	young tunnyfish before one year old	->	young tunnyfish
main:34436	kind of sundial in the shape of a two‑edged axe	->	kind of sundial
main:34440	of or belonging to a region of Thessaly inhabited by the Lapithae and Centaurs	->	of or belonging to a
main:34459	clothed in a skin or skins	->	clothed in a skin
main:34483	one who prepared skins for soldiers	->	one who prepared skins
main:34488	goddess who puts the enemy to flight	->	goddess who puts the enemy
main:34501	promontory at the north‑eastern extremity of Sicily	->	promontory at the north‑eastern extremity
main:34509	Egyptian city at the eastern mouth of the Nile	->	Egyptian city
main:3451	name of Venus among the Assyrians	->	name of Venus
main:3452	one that presides at the table	->	one that presides
main:34555	to put forth feathers or wings	->	to put forth feathers
main:3456	land acquired by victors after expulsion of previous owners	->	land acquired by victors
main:34579	to weigh or weigh out carefully	->	to weigh
main:3459	small carriage of the arcera type	->	small carriage
main:34594	district of five towns on the Dead Sea	->	district of five towns
main:34604	one who practised the five exercises of pitching the quoit	->	one who practised the five
main:34611	ship with five banks of oars	->	ship with five banks
main:34625	peparethos island in the aegean sea	->	peparethos island
main:34628	robe of state of Minerva at Athens	->	robe of state of Minerva
main:34640	to become sour through and through	->	to become sour
main:34648	land beyond the sea or river	->	land beyond the sea
main:34656	to drive or hunt about greatly	->	to drive or hunt
main:34661	she that wanders or travels through	->	she that wanders or travels
main:34662	to wander or travel through or over	->	to wander or travel
main:34703	to go over to a place	->	to go
main:34725	to go through or over a thing	->	to go
main:34733	to beat or cut to pieces	->	to beat or cut
main:3474	in the form of a bow	->	form of a bow
main:34774	Trojan town on the coast of Mysia	->	Trojan town on the coast
main:34776	to become very frequent or prevalent	->	to become very frequent
main:3478	he that shoots with an arcuballista	->	he that shoots
main:3481	one that makes little boxes or jewel caskets	->	one that makes little boxes
main:3483	roll or hoop for carrying vessels at sacrifices	->	roll or hoop
main:34846	to feel great pain or grief	->	to feel great pain
main:34848	to rule or reign throughout a period of time	->	to rule
main:3486	to make in the form of a bow	->	to make in the form
main:34890	of or belonging to destruction or abolition	->	belonging to destruction or abolition
main:34898	putting off till the day after to-morrow	->	putting off till the day
main:34903	one who is always a slave	->	one who is always
main:34934	rank and station of a perfectissimus under the later emperors	->	rank and station
main:34942	to bear or carry through to a certain place or end	->	to bear or carry
main:34968	having bewailed her case to excess	->	having bewailed her case
main:350	going or coming to or near	->	going or coming
main:35012	to flee to a place for refuge	->	to flee to a place
main:35025	one who pours water over another	->	one who pours water
main:35035	city in Creta founded by Agamemnon (or Æneas)	->	city in Creta founded
main:35039	that has a thorough knowledge of	->	that has a thorough knowledge
main:35048	projection or shed in front of a house	->	projection or shed in front
main:35050	lake in Sicily where Pluto carried off Proserpine	->	lake
main:35068	metrical foot of two short syllables	->	metrical foot
main:35096	nymph turned into an island of the same name	->	nymph turned into an island
main:35101	space between the sexual parts and the fundament	->	space between the sexual parts
main:35132	of or belonging to the Peripatetic philosophy	->	belonging to the Peripatetic philosophy
main:35141	that which comes off a thing in cleaning it	->	that which comes off
main:35142	surrounded by columns on the outside	->	surrounded by columns
main:35153	turning of an argument against itself	->	turning of an argument
main:35154	place surrounded with columns on the inside	->	place surrounded with columns
main:35155	part of a building enclosing the court-yard	->	part
main:35160	of or belonging to the peritoneum	->	belonging to the peritoneum
main:35249	to serve out as a soldier	->	to serve out as
main:35250	river in Bœotia sacred to Apollo and the Muses	->	river in Bœotia sacred
main:35253	to serve out one's time as a soldier	->	to serve out one's time
main:353	going or coming to or near	->	going or coming
main:35358	to speak from beginning to end	->	to speak from beginning
main:3540	figures of men made of rushes	->	figures of men made
main:35426	to carry or transport a thing to a place	->	to carry
main:35461	pseudonym for a people of Thessaly	->	pseudonym for a people
main:35491	to rend asunder or in pieces	->	to rend asunder
